AdCode,Province,Prefecture,County,方言大区,方言区/语支,方言片/语种,SGroup,DiaGroup,SubDiaGroup
320312,江苏省,徐州市,铜山区,官话,中原官话,徐淮片,Mandarin,Zhongyuan,Xuhuai
320381,江苏省,徐州市,新沂市,官话,中原官话,徐淮片,Mandarin,Zhongyuan,Xuhuai
320382,江苏省,徐州市,邳州市,官话,中原官话,徐淮片,Mandarin,Zhongyuan,Xuhuai
320321,江苏省,徐州市,丰县,官话,中原官话,徐淮片,Mandarin,Zhongyuan,Xuhuai
320322,江苏省,徐州市,沛县,官话,中原官话,徐淮片,Mandarin,Zhongyuan,Xuhuai
320324,江苏省,徐州市,睢宁县,官话,中原官话,徐淮片,Mandarin,Zhongyuan,Xuhuai
320411,江苏省,常州市,新北区,非官话,吴,太湖片,Non-Mandarin,Wu,Taihu
320402,江苏省,常州市,天宁区,非官话,吴,太湖片,Non-Mandarin,Wu,Taihu
320404,江苏省,常州市,钟楼区,非官话,吴,太湖片,Non-Mandarin,Wu,Taihu
320412,江苏省,常州市,武进区,非官话,吴,太湖片,Non-Mandarin,Wu,Taihu
320413,江苏省,常州市,金坛区,非官话,吴,太湖片,Non-Mandarin,Wu,Taihu
320481,江苏省,常州市,溧阳市,非官话,吴,太湖片,Non-Mandarin,Wu,Taihu
320508,江苏省,苏州市,姑苏区,非官话,吴,太湖片,Non-Mandarin,Wu,Taihu
320505,江苏省,苏州市,虎丘区,非官话,吴,太湖片,Non-Mandarin,Wu,Taihu
320506,江苏省,苏州市,吴中区,非官话,吴,太湖片,Non-Mandarin,Wu,Taihu
320507,江苏省,苏州市,相城区,非官话,吴,太湖片,Non-Mandarin,Wu,Taihu
320509,江苏省,苏州市,吴江区,非官话,吴,太湖片,Non-Mandarin,Wu,Taihu
320581,江苏省,苏州市,常熟市,非官话,吴,太湖片,Non-Mandarin,Wu,Taihu
320582,江苏省,苏州市,张家港市,非官话,吴,太湖片,Non-Mandarin,Wu,Taihu
320583,江苏省,苏州市,昆山市,非官话,吴,太湖片,Non-Mandarin,Wu,Taihu
320585,江苏省,苏州市,太仓市,非官话,吴,太湖片,Non-Mandarin,Wu,Taihu
320602,江苏省,南通市,崇川区,官话,江淮官话,泰如片,Mandarin,Jianghuai,Tairu
320611,江苏省,南通市,港闸区,官话,江淮官话,泰如片,Mandarin,Jianghuai,Tairu
320612,江苏省,南通市,南通市通州区,官话,江淮官话,泰如片,Mandarin,Jianghuai,Tairu
320681,江苏省,南通市,启东市,非官话,吴,太湖片,Non-Mandarin,Wu,Taihu
320682,江苏省,南通市,如皋市,官话,江淮官话,泰如片,Mandarin,Jianghuai,Tairu
320684,江苏省,南通市,海门市,非官话,吴,太湖片,Non-Mandarin,Wu,Taihu
320621,江苏省,南通市,海安县,官话,江淮官话,泰如片,Mandarin,Jianghuai,Tairu
320623,江苏省,南通市,如东县,官话,江淮官话,泰如片,Mandarin,Jianghuai,Tairu
320706,江苏省,连云港市,连云港市海州区,官话,江淮官话,洪巢片,Mandarin,Jianghuai,Hongchao
320703,江苏省,连云港市,连云区,官话,江淮官话,洪巢片,Mandarin,Jianghuai,Hongchao
320707,江苏省,连云港市,赣榆区,官话,中原官话,徐淮片,Mandarin,Zhongyuan,Xuhuai
320722,江苏省,连云港市,东海县,官话,中原官话,徐淮片,Mandarin,Zhongyuan,Xuhuai
320723,江苏省,连云港市,灌云县,官话,江淮官话,洪巢片,Mandarin,Jianghuai,Hongchao
320724,江苏省,连云港市,灌南县,官话,江淮官话,洪巢片,Mandarin,Jianghuai,Hongchao
320803,江苏省,淮安市,淮安区,官话,江淮官话,洪巢片,Mandarin,Jianghuai,Hongchao
320804,江苏省,淮安市,淮阴区,官话,江淮官话,洪巢片,Mandarin,Jianghuai,Hongchao
320812,江苏省,淮安市,清江浦区,官话,江淮官话,洪巢片,Mandarin,Jianghuai,Hongchao
320813,江苏省,淮安市,洪泽区,官话,江淮官话,洪巢片,Mandarin,Jianghuai,Hongchao
320826,江苏省,淮安市,涟水县,官话,江淮官话,洪巢片,Mandarin,Jianghuai,Hongchao
320830,江苏省,淮安市,盱眙县,官话,江淮官话,洪巢片,Mandarin,Jianghuai,Hongchao
320831,江苏省,淮安市,金湖县,官话,江淮官话,洪巢片,Mandarin,Jianghuai,Hongchao
320902,江苏省,盐城市,亭湖区,官话,江淮官话,洪巢片,Mandarin,Jianghuai,Hongchao
320903,江苏省,盐城市,盐都区,官话,江淮官话,洪巢片,Mandarin,Jianghuai,Hongchao
320904,江苏省,盐城市,大丰区,官话,江淮官话,泰如片,Mandarin,Jianghuai,Tairu
320981,江苏省,盐城市,东台市,官话,江淮官话,泰如片,Mandarin,Jianghuai,Tairu
320921,江苏省,盐城市,响水县,官话,江淮官话,洪巢片,Mandarin,Jianghuai,Hongchao
320922,江苏省,盐城市,滨海县,官话,江淮官话,洪巢片,Mandarin,Jianghuai,Hongchao
320923,江苏省,盐城市,阜宁县,官话,江淮官话,洪巢片,Mandarin,Jianghuai,Hongchao
320924,江苏省,盐城市,射阳县,官话,江淮官话,洪巢片,Mandarin,Jianghuai,Hongchao
320925,江苏省,盐城市,建湖县,官话,江淮官话,洪巢片,Mandarin,Jianghuai,Hongchao
321003,江苏省,扬州市,邗江区,官话,江淮官话,洪巢片,Mandarin,Jianghuai,Hongchao
321002,江苏省,扬州市,广陵区,官话,江淮官话,洪巢片,Mandarin,Jianghuai,Hongchao
321012,江苏省,扬州市,江都区,官话,江淮官话,洪巢片,Mandarin,Jianghuai,Hongchao
321081,江苏省,扬州市,仪征市,官话,江淮官话,洪巢片,Mandarin,Jianghuai,Hongchao
321084,江苏省,扬州市,高邮市,官话,江淮官话,洪巢片,Mandarin,Jianghuai,Hongchao
321023,江苏省,扬州市,宝应县,官话,江淮官话,洪巢片,Mandarin,Jianghuai,Hongchao
321102,江苏省,镇江市,京口区,官话,江淮官话,洪巢片,Mandarin,Jianghuai,Hongchao
321111,江苏省,镇江市,润州区,官话,江淮官话,洪巢片,Mandarin,Jianghuai,Hongchao
321112,江苏省,镇江市,丹徒区,官话,江淮官话,洪巢片,Mandarin,Jianghuai,Hongchao
321181,江苏省,镇江市,丹阳市,非官话,吴,太湖片,Non-Mandarin,Wu,Taihu
321182,江苏省,镇江市,扬中市,官话,江淮官话,洪巢片,Mandarin,Jianghuai,Hongchao
321183,江苏省,镇江市,句容市,官话,江淮官话,洪巢片,Mandarin,Jianghuai,Hongchao
321202,江苏省,泰州市,海陵区,官话,江淮官话,泰如片,Mandarin,Jianghuai,Tairu
321203,江苏省,泰州市,高港区,官话,江淮官话,泰如片,Mandarin,Jianghuai,Tairu
321204,江苏省,泰州市,姜堰区,官话,江淮官话,泰如片,Mandarin,Jianghuai,Tairu
321281,江苏省,泰州市,兴化市,官话,江淮官话,泰如片,Mandarin,Jianghuai,Tairu
321282,江苏省,泰州市,靖江市,非官话,吴,太湖片,Non-Mandarin,Wu,Taihu
321283,江苏省,泰州市,泰兴市,官话,江淮官话,泰如片,Mandarin,Jianghuai,Tairu
321302,江苏省,宿迁市,宿城区,官话,中原官话,徐淮片,Mandarin,Zhongyuan,Xuhuai
321311,江苏省,宿迁市,宿豫区,官话,中原官话,徐淮片,Mandarin,Zhongyuan,Xuhuai
321322,江苏省,宿迁市,沭阳县,官话,江淮官话,洪巢片,Mandarin,Jianghuai,Hongchao
321323,江苏省,宿迁市,泗阳县,官话,江淮官话,洪巢片,Mandarin,Jianghuai,Hongchao
321324,江苏省,宿迁市,泗洪县,官话,江淮官话,洪巢片,Mandarin,Jianghuai,Hongchao
330105,浙江省,杭州市,拱墅区,非官话,吴,太湖片,Non-Mandarin,Wu,Taihu
330102,浙江省,杭州市,上城区,非官话,吴,太湖片,Non-Mandarin,Wu,Taihu
330103,浙江省,杭州市,下城区,非官话,吴,太湖片,Non-Mandarin,Wu,Taihu
330104,浙江省,杭州市,江干区,非官话,吴,太湖片,Non-Mandarin,Wu,Taihu
330106,浙江省,杭州市,杭州市西湖区,非官话,吴,太湖片,Non-Mandarin,Wu,Taihu
330108,浙江省,杭州市,滨江区,非官话,吴,太湖片,Non-Mandarin,Wu,Taihu
330109,浙江省,杭州市,萧山区,非官话,吴,太湖片,Non-Mandarin,Wu,Taihu
330110,浙江省,杭州市,余杭区,非官话,吴,太湖片,Non-Mandarin,Wu,Taihu
330111,浙江省,杭州市,富阳区,非官话,吴,太湖片,Non-Mandarin,Wu,Taihu
330182,浙江省,杭州市,建德市,非官话,吴,太湖片,Non-Mandarin,Wu,Taihu
330185,浙江省,杭州市,临安市,非官话,吴,太湖片,Non-Mandarin,Wu,Taihu
330122,浙江省,杭州市,桐庐县,非官话,吴,太湖片,Non-Mandarin,Wu,Taihu
330127,浙江省,杭州市,淳安县,非官话,徽,严州片,Non-Mandarin,Hui,Yanzhou
330203,浙江省,宁波市,海曙区,非官话,吴,太湖片,Non-Mandarin,Wu,Taihu
330205,浙江省,宁波市,宁波市江北区,非官话,吴,太湖片,Non-Mandarin,Wu,Taihu
330206,浙江省,宁波市,北仑区,非官话,吴,太湖片,Non-Mandarin,Wu,Taihu
330211,浙江省,宁波市,镇海区,非官话,吴,太湖片,Non-Mandarin,Wu,Taihu
330212,浙江省,宁波市,鄞州区,非官话,吴,太湖片,Non-Mandarin,Wu,Taihu
330213,浙江省,宁波市,奉化区,非官话,吴,太湖片,Non-Mandarin,Wu,Taihu
330281,浙江省,宁波市,余姚市,非官话,吴,太湖片,Non-Mandarin,Wu,Taihu
330282,浙江省,宁波市,慈溪市,非官话,吴,太湖片,Non-Mandarin,Wu,Taihu
330225,浙江省,宁波市,象山县,非官话,吴,太湖片,Non-Mandarin,Wu,Taihu
330226,浙江省,宁波市,宁海县,非官话,吴,太湖片,Non-Mandarin,Wu,Taihu
330302,浙江省,温州市,鹿城区,非官话,吴,瓯江片,Non-Mandarin,Wu,Oujiang
330303,浙江省,温州市,龙湾区,非官话,吴,瓯江片,Non-Mandarin,Wu,Oujiang
330304,浙江省,温州市,瓯海区,非官话,吴,瓯江片,Non-Mandarin,Wu,Oujiang
330305,浙江省,温州市,洞头区,非官话,吴,瓯江片,Non-Mandarin,Wu,Oujiang
330381,浙江省,温州市,瑞安市,非官话,吴,瓯江片,Non-Mandarin,Wu,Oujiang
330382,浙江省,温州市,乐清市,非官话,吴,瓯江片,Non-Mandarin,Wu,Oujiang
330324,浙江省,温州市,永嘉县,非官话,吴,瓯江片,Non-Mandarin,Wu,Oujiang
330326,浙江省,温州市,平阳县,非官话,吴,瓯江片,Non-Mandarin,Wu,Oujiang
330327,浙江省,温州市,苍南县,非官话,闽,闽南片,Non-Mandarin,Min,Minnan
330328,浙江省,温州市,文成县,非官话,吴,瓯江片,Non-Mandarin,Wu,Oujiang
330329,浙江省,温州市,泰顺县,非官话,吴,上丽片,Non-Mandarin,Wu,Shangli
330402,浙江省,嘉兴市,南湖区,非官话,吴,太湖片,Non-Mandarin,Wu,Taihu
330411,浙江省,嘉兴市,秀洲区,非官话,吴,太湖片,Non-Mandarin,Wu,Taihu
330481,浙江省,嘉兴市,海宁市,非官话,吴,太湖片,Non-Mandarin,Wu,Taihu
330482,浙江省,嘉兴市,平湖市,非官话,吴,太湖片,Non-Mandarin,Wu,Taihu
330483,浙江省,嘉兴市,桐乡市,非官话,吴,太湖片,Non-Mandarin,Wu,Taihu
330421,浙江省,嘉兴市,嘉善县,非官话,吴,太湖片,Non-Mandarin,Wu,Taihu
330424,浙江省,嘉兴市,海盐县,非官话,吴,太湖片,Non-Mandarin,Wu,Taihu
330502,浙江省,湖州市,吴兴区,非官话,吴,太湖片,Non-Mandarin,Wu,Taihu
330503,浙江省,湖州市,南浔区,非官话,吴,太湖片,Non-Mandarin,Wu,Taihu
330521,浙江省,湖州市,德清县,非官话,吴,太湖片,Non-Mandarin,Wu,Taihu
330522,浙江省,湖州市,长兴县,非官话,吴,太湖片,Non-Mandarin,Wu,Taihu
330523,浙江省,湖州市,安吉县,非官话,吴,太湖片,Non-Mandarin,Wu,Taihu
330602,浙江省,绍兴市,越城区,非官话,吴,太湖片,Non-Mandarin,Wu,Taihu
330603,浙江省,绍兴市,柯桥区,非官话,吴,太湖片,Non-Mandarin,Wu,Taihu
330604,浙江省,绍兴市,上虞区,非官话,吴,太湖片,Non-Mandarin,Wu,Taihu
330681,浙江省,绍兴市,诸暨市,非官话,吴,太湖片,Non-Mandarin,Wu,Taihu
330683,浙江省,绍兴市,嵊州市,非官话,吴,太湖片,Non-Mandarin,Wu,Taihu
330624,浙江省,绍兴市,新昌县,非官话,吴,太湖片,Non-Mandarin,Wu,Taihu
330702,浙江省,金华市,婺城区,非官话,吴,金衢片,Non-Mandarin,Wu,Jinqu
330703,浙江省,金华市,金东区,非官话,吴,金衢片,Non-Mandarin,Wu,Jinqu
330781,浙江省,金华市,兰溪市,非官话,吴,金衢片,Non-Mandarin,Wu,Jinqu
330782,浙江省,金华市,义乌市,非官话,吴,金衢片,Non-Mandarin,Wu,Jinqu
330783,浙江省,金华市,东阳市,非官话,吴,金衢片,Non-Mandarin,Wu,Jinqu
330784,浙江省,金华市,永康市,非官话,吴,金衢片,Non-Mandarin,Wu,Jinqu
330723,浙江省,金华市,武义县,非官话,吴,金衢片,Non-Mandarin,Wu,Jinqu
330726,浙江省,金华市,浦江县,非官话,吴,金衢片,Non-Mandarin,Wu,Jinqu
330727,浙江省,金华市,磐安县,非官话,吴,金衢片,Non-Mandarin,Wu,Jinqu
330802,浙江省,衢州市,柯城区,非官话,吴,金衢片,Non-Mandarin,Wu,Jinqu
330803,浙江省,衢州市,衢江区,非官话,吴,金衢片,Non-Mandarin,Wu,Jinqu
330881,浙江省,衢州市,江山市,非官话,吴,上丽片,Non-Mandarin,Wu,Shangli
330822,浙江省,衢州市,常山县,非官话,吴,上丽片,Non-Mandarin,Wu,Shangli
330824,浙江省,衢州市,开化县,非官话,吴,上丽片,Non-Mandarin,Wu,Shangli
330825,浙江省,衢州市,龙游县,非官话,吴,金衢片,Non-Mandarin,Wu,Jinqu
330902,浙江省,舟山市,定海区,非官话,吴,太湖片,Non-Mandarin,Wu,Taihu
330903,浙江省,舟山市,舟山市普陀区,非官话,吴,太湖片,Non-Mandarin,Wu,Taihu
330921,浙江省,舟山市,岱山县,非官话,吴,太湖片,Non-Mandarin,Wu,Taihu
330922,浙江省,舟山市,嵊泗县,非官话,吴,太湖片,Non-Mandarin,Wu,Taihu
331002,浙江省,台州市,椒江区,非官话,吴,台州片,Non-Mandarin,Wu,Taizhou
331003,浙江省,台州市,黄岩区,非官话,吴,台州片,Non-Mandarin,Wu,Taizhou
331004,浙江省,台州市,路桥区,非官话,吴,台州片,Non-Mandarin,Wu,Taizhou
331081,浙江省,台州市,温岭市,非官话,吴,台州片,Non-Mandarin,Wu,Taizhou
331082,浙江省,台州市,临海市,非官话,吴,台州片,Non-Mandarin,Wu,Taizhou
331083,浙江省,台州市,玉环市,非官话,吴,台州片,Non-Mandarin,Wu,Taizhou
331022,浙江省,台州市,三门县,非官话,吴,台州片,Non-Mandarin,Wu,Taizhou
331023,浙江省,台州市,天台县,非官话,吴,台州片,Non-Mandarin,Wu,Taizhou
331024,浙江省,台州市,仙居县,非官话,吴,台州片,Non-Mandarin,Wu,Taizhou
331102,浙江省,丽水市,莲都区,非官话,吴,上丽片,Non-Mandarin,Wu,Shangli
331181,浙江省,丽水市,龙泉市,非官话,吴,上丽片,Non-Mandarin,Wu,Shangli
331121,浙江省,丽水市,青田县,非官话,吴,上丽片,Non-Mandarin,Wu,Shangli
331122,浙江省,丽水市,缙云县,非官话,吴,金衢片,Non-Mandarin,Wu,Jinqu
331123,浙江省,丽水市,遂昌县,非官话,吴,上丽片,Non-Mandarin,Wu,Shangli
331124,浙江省,丽水市,松阳县,非官话,吴,上丽片,Non-Mandarin,Wu,Shangli
331125,浙江省,丽水市,云和县,非官话,吴,上丽片,Non-Mandarin,Wu,Shangli
331126,浙江省,丽水市,庆元县,非官话,吴,上丽片,Non-Mandarin,Wu,Shangli
331127,浙江省,丽水市,景宁畲族自治县,非官话,吴,上丽片,Non-Mandarin,Wu,Shangli
340104,安徽省,合肥市,蜀山区,官话,江淮官话,洪巢片,Mandarin,Jianghuai,Hongchao
340102,安徽省,合肥市,瑶海区,官话,江淮官话,洪巢片,Mandarin,Jianghuai,Hongchao
340103,安徽省,合肥市,庐阳区,官话,江淮官话,洪巢片,Mandarin,Jianghuai,Hongchao
340111,安徽省,合肥市,包河区,官话,江淮官话,洪巢片,Mandarin,Jianghuai,Hongchao
340181,安徽省,合肥市,巢湖市,官话,江淮官话,洪巢片,Mandarin,Jianghuai,Hongchao
340121,安徽省,合肥市,长丰县,官话,江淮官话,洪巢片,Mandarin,Jianghuai,Hongchao
340122,安徽省,合肥市,肥东县,官话,江淮官话,洪巢片,Mandarin,Jianghuai,Hongchao
340123,安徽省,合肥市,肥西县,官话,江淮官话,洪巢片,Mandarin,Jianghuai,Hongchao
340124,安徽省,合肥市,庐江县,官话,江淮官话,洪巢片,Mandarin,Jianghuai,Hongchao
340207,安徽省,芜湖市,鸠江区,官话,江淮官话,洪巢片,Mandarin,Jianghuai,Hongchao
340202,安徽省,芜湖市,镜湖区,官话,江淮官话,洪巢片,Mandarin,Jianghuai,Hongchao
340203,安徽省,芜湖市,弋江区,官话,江淮官话,洪巢片,Mandarin,Jianghuai,Hongchao
340208,安徽省,芜湖市,三山区,官话,江淮官话,洪巢片,Mandarin,Jianghuai,Hongchao
340221,安徽省,芜湖市,芜湖县,非官话,吴,宣州片,Non-Mandarin,Wu,Xuanzhou
340222,安徽省,芜湖市,繁昌县,官话,江淮官话,洪巢片,Mandarin,Jianghuai,Hongchao
340223,安徽省,芜湖市,南陵县,官话,江淮官话,洪巢片,Mandarin,Jianghuai,Hongchao
340225,安徽省,芜湖市,无为县,官话,江淮官话,洪巢片,Mandarin,Jianghuai,Hongchao
340303,安徽省,蚌埠市,蚌山区,官话,中原官话,信蚌片,Mandarin,Zhongyuan,Xinbeng
340302,安徽省,蚌埠市,龙子湖区,官话,中原官话,信蚌片,Mandarin,Zhongyuan,Xinbeng
340304,安徽省,蚌埠市,禹会区,官话,中原官话,信蚌片,Mandarin,Zhongyuan,Xinbeng
340311,安徽省,蚌埠市,淮上区,官话,中原官话,信蚌片,Mandarin,Zhongyuan,Xinbeng
340321,安徽省,蚌埠市,怀远县,官话,中原官话,信蚌片,Mandarin,Zhongyuan,Xinbeng
340322,安徽省,蚌埠市,五河县,官话,中原官话,信蚌片,Mandarin,Zhongyuan,Xinbeng
340323,安徽省,蚌埠市,固镇县,官话,中原官话,信蚌片,Mandarin,Zhongyuan,Xinbeng
340403,安徽省,淮南市,田家庵区,官话,江淮官话,洪巢片,Mandarin,Jianghuai,Hongchao
340402,安徽省,淮南市,大通区,官话,江淮官话,洪巢片,Mandarin,Jianghuai,Hongchao
340404,安徽省,淮南市,谢家集区,官话,江淮官话,洪巢片,Mandarin,Jianghuai,Hongchao
340405,安徽省,淮南市,八公山区,官话,江淮官话,洪巢片,Mandarin,Jianghuai,Hongchao
340406,安徽省,淮南市,潘集区,官话,江淮官话,洪巢片,Mandarin,Jianghuai,Hongchao
340421,安徽省,淮南市,凤台县,官话,中原官话,信蚌片,Mandarin,Zhongyuan,Xinbeng
340422,安徽省,淮南市,寿县,官话,中原官话,信蚌片,Mandarin,Zhongyuan,Xinbeng
340504,安徽省,马鞍山市,雨山区,官话,江淮官话,洪巢片,Mandarin,Jianghuai,Hongchao
340503,安徽省,马鞍山市,花山区,官话,江淮官话,洪巢片,Mandarin,Jianghuai,Hongchao
340506,安徽省,马鞍山市,博望区,官话,江淮官话,洪巢片,Mandarin,Jianghuai,Hongchao
340521,安徽省,马鞍山市,当涂县,官话,江淮官话,洪巢片,Mandarin,Jianghuai,Hongchao
340522,安徽省,马鞍山市,含山县,官话,江淮官话,洪巢片,Mandarin,Jianghuai,Hongchao
340523,安徽省,马鞍山市,和县,官话,江淮官话,洪巢片,Mandarin,Jianghuai,Hongchao
340603,安徽省,淮北市,相山区,官话,中原官话,徐淮片,Mandarin,Zhongyuan,Xuhuai
